,WD_similar,FV_similar,WD_similar_AVG,FV_similar_AVG,compound_counts,compound_AVG,food_count,name,ingredients,SharedCompound,difference
363,{},{},0.0,0.0,"{('sablefish', 'white_wine'): 0, ('sablefish', 'eggs'): 0, ('sablefish', 'vinegar'): 0, ('sablefish', 'miso'): 0, ('sablefish', 'lemon'): 0, ('sablefish', 'pepper'): 1, ('sablefish', 'gadus__common_cod_'): 0, ('sablefish', 'sake'): 0, ('sablefish', 'grape_wine'): 0, ('white_wine', 'eggs'): 0, ('white_wine', 'vinegar'): 0, ('white_wine', 'miso'): 0, ('white_wine', 'lemon'): 0, ('white_wine', 'pepper'): 0, ('white_wine', 'gadus__common_cod_'): 0, ('white_wine', 'sake'): 0, ('white_wine', 'grape_wine'): 0, ('eggs', 'vinegar'): 0, ('eggs', 'miso'): 2, ('eggs', 'lemon'): 4, ('eggs', 'pepper'): 36, ('eggs', 'gadus__common_cod_'): 9, ('eggs', 'sake'): 0, ('eggs', 'grape_wine'): 10, ('vinegar', 'miso'): 0, ('vinegar', 'lemon'): 2, ('vinegar', 'pepper'): 3, ('vinegar', 'gadus__common_cod_'): 0, ('vinegar', 'sake'): 0, ('vinegar', 'grape_wine'): 0, ('miso', 'lemon'): 4, ('miso', 'pepper'): 28, ('miso', 'gadus__common_cod_'): 3, ('miso', 'miso'): 4, ('miso', 'sake'): 0, ('miso', 'grape_wine'): 10, ('lemon', 'pepper'): 13, ('lemon', 'gadus__common_cod_'): 3, ('lemon', 'miso'): 1, ('lemon', 'sake'): 0, ('lemon', 'grape_wine'): 10, ('pepper', 'gadus__common_cod_'): 6, ('pepper', 'miso'): 2, ('pepper', 'sake'): 0, ('pepper', 'grape_wine'): 10, ('gadus__common_cod_', 'miso'): 2, ('gadus__common_cod_', 'sake'): 0, ('gadus__common_cod_', 'grape_wine'): 10, ('sake', 'grape_wine'): 32, ('sake', 'sake'): 1, ('grape_wine', 'sake'): 1}",3.3181818181818183,12,Roasted Whole Sablefish (Black Cod),"['sablefish', 'white wine', 'york', 'vinegar', 'miso', 'lemon', 'pepper', 'cod', 'miso', 'sake', 'wine', 'sake']",1,0.0
364,{},{},0.0,0.0,"{('sablefish', 'soy_sauce'): 0, ('sablefish', 'parsley'): 1, ('sablefish', 'white_wine'): 0, ('sablefish', 'other_bread_product'): 1, ('sablefish', 'common_thyme'): 0, ('sablefish', 'butter'): 0, ('sablefish', 'vinegar'): 0, ('sablefish', 'domestic_pig'): 8, ('sablefish', 'grape_wine'): 0, ('sablefish', 'sugar_apple'): 0, ('sablefish', 'vermouth'): 0, ('sablefish', 'red_onion'): 0, ('soy_sauce', 'parsley'): 1, ('soy_sauce', 'white_wine'): 0, ('soy_sauce', 'other_bread_product'): 1, ('soy_sauce', 'common_thyme'): 0, ('soy_sauce', 'butter'): 0, ('soy_sauce', 'vinegar'): 0, ('soy_sauce', 'domestic_pig'): 17, ('soy_sauce', 'grape_wine'): 10, ('soy_sauce', 'sugar_apple'): 1, ('soy_sauce', 'vermouth'): 0, ('soy_sauce', 'red_onion'): 0, ('parsley', 'white_wine'): 0, ('parsley', 'other_bread_product'): 2, ('parsley', 'common_thyme'): 0, ('parsley', 'butter'): 0, ('parsley', 'vinegar'): 0, ('parsley', 'domestic_pig'): 28, ('parsley', 'grape_wine'): 10, ('parsley', 'sugar_apple'): 1, ('parsley', 'vermouth'): 0, ('parsley', 'red_onion'): 0, ('white_wine', 'other_bread_product'): 0, ('white_wine', 'common_thyme'): 0, ('white_wine', 'butter'): 0, ('white_wine', 'vinegar'): 0, ('white_wine', 'domestic_pig'): 0, ('white_wine', 'grape_wine'): 0, ('white_wine', 'sugar_apple'): 0, ('white_wine', 'vermouth'): 0, ('white_wine', 'red_onion'): 0, ('other_bread_product', 'common_thyme'): 2, ('other_bread_product', 'butter'): 0, ('other_bread_product', 'vinegar'): 1, ('other_bread_product', 'domestic_pig'): 354, ('other_bread_product', 'grape_wine'): 10, ('other_bread_product', 'sugar_apple'): 2, ('other_bread_product', 'vermouth'): 0, ('other_bread_product', 'red_onion'): 0, ('common_thyme', 'butter'): 0, ('common_thyme', 'vinegar'): 0, ('common_thyme', 'domestic_pig'): 308, ('common_thyme', 'grape_wine'): 2, ('common_thyme', 'sugar_apple'): 0, ('common_thyme', 'vermouth'): 0, ('common_thyme', 'red_onion'): 0, ('butter', 'vinegar'): 0, ('butter', 'domestic_pig'): 6, ('butter', 'grape_wine'): 0, ('butter', 'sugar_apple'): 0, ('butter', 'vermouth'): 0, ('butter', 'red_onion'): 0, ('vinegar', 'domestic_pig'): 9, ('vinegar', 'grape_wine'): 0, ('vinegar', 'sugar_apple'): 1, ('vinegar', 'vermouth'): 0, ('vinegar', 'red_onion'): 0, ('domestic_pig', 'grape_wine'): 10, ('domestic_pig', 'sugar_apple'): 2, ('domestic_pig', 'vermouth'): 0, ('domestic_pig', 'red_onion'): 0, ('grape_wine', 'sugar_apple'): 1, ('grape_wine', 'vermouth'): 2, ('grape_wine', 'grape_wine'): 47, ('grape_wine', 'red_onion'): 0, ('sugar_apple', 'vermouth'): 0, ('sugar_apple', 'grape_wine'): 10, ('sugar_apple', 'red_onion'): 0, ('vermouth', 'grape_wine'): 32, ('vermouth', 'red_onion'): 0}",10.131868131868131,14,Thyme-Crusted Alaska Sablefish,"['sablefish', 'soy sauce', 'parsley', 'white wine', 'bread crumbs', 'thyme', 'butter', 'vinegar', 'bacon', 'red wine vinegar', 'sugar', 'vermouth', 'wine', 'red onion']",1,0.0
365,{},{},0.0,0.0,"{('gadus__common_cod_', 'corn_chip'): 4, ('gadus__common_cod_', 'pepper'): 35, ('gadus__common_cod_', 'jalapeno_pepper'): 0, ('corn_chip', 'pepper'): 29, ('corn_chip', 'jalapeno_pepper'): 0, ('pepper', 'jalapeno_pepper'): 1}",11.5,4,Sablefish (Black Cod) Ceviche,"['cod', 'corn chip', 'pepper', 'jalapeno']",1,0.0
366,{},{},0.0,0.0,"{('cinnamon', 'egg_roll'): 0, ('cinnamon', 'water'): 0, ('cinnamon', 'sour_cream'): 0, ('cinnamon', 'garden_rhubarb'): 1, ('egg_roll', 'water'): 3, ('egg_roll', 'sour_cream'): 0, ('egg_roll', 'garden_rhubarb'): 0, ('water', 'sour_cream'): 0, ('water', 'garden_rhubarb'): 0, ('sour_cream', 'garden_rhubarb'): 0}",0.4,5,Oma's Rhubarb Cake,"['cinnamon', 'egg', 'baking soda', 'sour cream', 'rhubarb']",1,0.0
367,{},{},0.0,0.0,"{('sweet_orange', 'garden_rhubarb'): 2, ('sweet_orange', 'syrup'): 14, ('garden_rhubarb', 'syrup'): 13}",9.666666666666666,3,Stewed Rhubarb Recipe,"['orange', 'rhubarb', 'maple syrup']",1,0.0
368,{},{},0.0,0.0,"{('cinnamon', 'lemon'): 0, ('cinnamon', 'sugar_apple'): 0, ('cinnamon', 'oat'): 0, ('lemon', 'sugar_apple'): 2, ('lemon', 'oat'): 3, ('sugar_apple', 'oat'): 1}",1.0,4,Rhubarb Crisp,"['cinnamon', 'lemon', 'sugar', 'oats']",1,0.0
369,{},{},0.0,0.0,"{('sugar_apple', 'grape_wine'): 10, ('sugar_apple', 'garden_rhubarb'): 2, ('sugar_apple', 'vanilla'): 3, ('grape_wine', 'garden_rhubarb'): 2, ('grape_wine', 'vanilla'): 3, ('garden_rhubarb', 'vanilla'): 3}",3.8333333333333335,4,Roasted Rhubarb,"['sugar', 'wine', 'rhubarb', 'vanilla']",1,0.0
370,{},{},0.0,0.0,"{('vinegar', 'mustard'): 0, ('vinegar', 'garlic'): 0, ('vinegar', 'olive_oil'): 0, ('mustard', 'garlic'): 0, ('mustard', 'olive_oil'): 0, ('garlic', 'olive_oil'): 0}",0.0,4,Everyday Salad Dressing,"['vinegar', 'mustard', 'garlic', 'olive oil']",0,0.0
371,{},{},0.0,0.0,"{('corn_oil', 'honey'): 0, ('corn_oil', 'pepper__spice_'): 0, ('corn_oil', 'lettuce'): 0, ('corn_oil', 'baked_beans'): 0, ('corn_oil', 'lemon'): 0, ('corn_oil', 'vinegar'): 0, ('corn_oil', 'lentils'): 0, ('corn_oil', 'millet'): 0, ('corn_oil', 'pepper'): 0, ('corn_oil', 'mustard'): 0, ('corn_oil', 'garlic'): 0, ('corn_oil', 'root_vegetables'): 0, ('corn_oil', 'sugar_apple'): 0, ('corn_oil', 'olive_oil'): 0, ('corn_oil', 'herbs_and_spices'): 0, ('honey', 'pepper__spice_'): 3, ('honey', 'lettuce'): 4, ('honey', 'baked_beans'): 0, ('honey', 'lemon'): 5, ('honey', 'vinegar'): 1, ('honey', 'lentils'): 3, ('honey', 'millet'): 1, ('honey', 'pepper'): 10, ('honey', 'mustard'): 1, ('honey', 'garlic'): 0, ('honey', 'root_vegetables'): 0, ('honey', 'sugar_apple'): 2, ('honey', 'olive_oil'): 0, ('honey', 'herbs_and_spices'): 0, ('pepper__spice_', 'lettuce'): 3, ('pepper__spice_', 'baked_beans'): 2, ('pepper__spice_', 'lemon'): 5, ('pepper__spice_', 'vinegar'): 1, ('pepper__spice_', 'lentils'): 3, ('pepper__spice_', 'millet'): 2, ('pepper__spice_', 'pepper'): 9, ('pepper__spice_', 'mustard'): 1, ('pepper__spice_', 'garlic'): 0, ('pepper__spice_', 'root_vegetables'): 0, ('pepper__spice_', 'sugar_apple'): 2, ('pepper__spice_', 'olive_oil'): 1, ('pepper__spice_', 'herbs_and_spices'): 0, ('lettuce', 'baked_beans'): 1, ('lettuce', 'lemon'): 6, ('lettuce', 'vinegar'): 2, ('lettuce', 'lentils'): 5, ('lettuce', 'millet'): 1, ('lettuce', 'pepper'): 20, ('lettuce', 'mustard'): 1, ('lettuce', 'garlic'): 0, ('lettuce', 'root_vegetables'): 0, ('lettuce', 'sugar_apple'): 2, ('lettuce', 'olive_oil'): 0, ('lettuce', 'herbs_and_spices'): 0, ('baked_beans', 'lemon'): 0, ('baked_beans', 'vinegar'): 0, ('baked_beans', 'lentils'): 2, ('baked_beans', 'millet'): 1, ('baked_beans', 'pepper'): 26, ('baked_beans', 'mustard'): 0, ('baked_beans', 'garlic'): 1, ('baked_beans', 'root_vegetables'): 0, ('baked_beans', 'sugar_apple'): 0, ('baked_beans', 'olive_oil'): 1, ('baked_beans', 'herbs_and_spices'): 0, ('lemon', 'vinegar'): 2, ('lemon', 'lentils'): 3, ('lemon', 'millet'): 3, ('lemon', 'pepper'): 13, ('lemon', 'mustard'): 1, ('lemon', 'garlic'): 0, ('lemon', 'root_vegetables'): 0, ('lemon', 'sugar_apple'): 2, ('lemon', 'olive_oil'): 0, ('lemon', 'herbs_and_spices'): 0, ('vinegar', 'lentils'): 1, ('vinegar', 'millet'): 0, ('vinegar', 'pepper'): 3, ('vinegar', 'mustard'): 0, ('vinegar', 'garlic'): 0, ('vinegar', 'root_vegetables'): 0, ('vinegar', 'sugar_apple'): 1, ('vinegar', 'olive_oil'): 0, ('vinegar', 'herbs_and_spices'): 0, ('lentils', 'millet'): 1, ('lentils', 'pepper'): 35, ('lentils', 'mustard'): 1, ('lentils', 'garlic'): 1, ('lentils', 'root_vegetables'): 0, ('lentils', 'sugar_apple'): 2, ('lentils', 'olive_oil'): 0, ('lentils', 'herbs_and_spices'): 0, ('millet', 'pepper'): 11, ('millet', 'mustard'): 1, ('millet', 'garlic'): 0, ('millet', 'root_vegetables'): 0, ('millet', 'sugar_apple'): 1, ('millet', 'olive_oil'): 1, ('millet', 'herbs_and_spices'): 0, ('pepper', 'mustard'): 1, ('pepper', 'garlic'): 2, ('pepper', 'root_vegetables'): 0, ('pepper', 'sugar_apple'): 2, ('pepper', 'olive_oil'): 0, ('pepper', 'herbs_and_spices'): 0, ('mustard', 'garlic'): 0, ('mustard', 'root_vegetables'): 0, ('mustard', 'sugar_apple'): 1, ('mustard', 'olive_oil'): 0, ('mustard', 'herbs_and_spices'): 0, ('garlic', 'root_vegetables'): 0, ('garlic', 'sugar_apple'): 0, ('garlic', 'olive_oil'): 0, ('garlic', 'herbs_and_spices'): 0, ('root_vegetables', 'sugar_apple'): 0, ('root_vegetables', 'olive_oil'): 0, ('root_vegetables', 'herbs_and_spices'): 0, ('sugar_apple', 'olive_oil'): 0, ('sugar_apple', 'herbs_and_spices'): 0, ('olive_oil', 'herbs_and_spices'): 0}",1.8083333333333333,16,Salad Dressing,"['oil', 'honey', 'spice', 'lettuce', 'beans', 'lemon', 'vinegar', 'lentils', 'pepper flakes', 'pepper', 'mustard', 'garlic', 'vegetables', 'sugar', 'olive oil', 'herbs']",1,0.0
372,{},{},0.0,0.0,"{('vinegar', 'mustard'): 0, ('vinegar', 'pepper'): 3, ('vinegar', 'garlic'): 0, ('vinegar', 'olive_oil'): 0, ('vinegar', 'common_oregano'): 0, ('mustard', 'pepper'): 8, ('mustard', 'garlic'): 0, ('mustard', 'olive_oil'): 0, ('mustard', 'common_oregano'): 0, ('pepper', 'garlic'): 2, ('pepper', 'olive_oil'): 0, ('pepper', 'common_oregano'): 4, ('garlic', 'olive_oil'): 0, ('garlic', 'common_oregano'): 0, ('olive_oil', 'common_oregano'): 0}",1.1333333333333333,6,Greek Salad Dressing,"['vinegar', 'mustard', 'pepper', 'garlic', 'olive oil', 'oregano']",1,0.0
373,{},{},0.0,0.0,"{('common_pea', 'cattle__beef_veal_'): 791, ('common_pea', 'grape_wine'): 10, ('common_pea', 'potato'): 61, ('common_pea', 'tallow'): 2, ('cattle__beef_veal_', 'grape_wine'): 10, ('cattle__beef_veal_', 'potato'): 85, ('cattle__beef_veal_', 'tallow'): 4, ('grape_wine', 'potato'): 18, ('grape_wine', 'tallow'): 0, ('potato', 'tallow'): 4}",98.5,5,Beef Stew Recipe,"['pea', 'rib', 'wine', 'potato', 'beef']",1,0.0
374,{},{},0.0,0.0,"{('garden_tomato', 'vinegar'): 1, ('garden_tomato', 'chicken'): 8, ('garden_tomato', 'grape_wine'): 10, ('garden_tomato', 'tallow'): 2, ('vinegar', 'chicken'): 1, ('vinegar', 'grape_wine'): 0, ('vinegar', 'tallow'): 0, ('chicken', 'grape_wine'): 10, ('chicken', 'tallow'): 4, ('grape_wine', 'tallow'): 0}",3.6,5,Beef Stew with Carrots & Potatoes,"['tomato', 'vinegar', 'chicken broth', 'wine', 'beef']",1,0.0
375,{},{},0.0,0.0,"{('corn_oil', 'flour'): 0, ('corn_oil', 'garden_tomato'): 0, ('corn_oil', 'sweet_bay'): 0, ('corn_oil', 'common_thyme'): 0, ('corn_oil', 'wild_celery'): 0, ('corn_oil', 'garden_onion'): 0, ('corn_oil', 'vinegar'): 0, ('corn_oil', 'chicken'): 0, ('corn_oil', 'wild_carrot'): 0, ('corn_oil', 'pepper'): 0, ('corn_oil', 'garlic'): 0, ('corn_oil', 'cattle__beef_veal_'): 0, ('corn_oil', 'grape_wine'): 0, ('corn_oil', 'potato'): 0, ('corn_oil', 'tallow'): 0, ('flour', 'garden_tomato'): 5, ('flour', 'sweet_bay'): 0, ('flour', 'common_thyme'): 0, ('flour', 'wild_celery'): 5, ('flour', 'garden_onion'): 0, ('flour', 'vinegar'): 0, ('flour', 'chicken'): 1, ('flour', 'wild_carrot'): 0, ('flour', 'pepper'): 8, ('flour', 'garlic'): 0, ('flour', 'cattle__beef_veal_'): 33, ('flour', 'grape_wine'): 10, ('flour', 'potato'): 18, ('flour', 'tallow'): 0, ('garden_tomato', 'sweet_bay'): 0, ('garden_tomato', 'common_thyme'): 2, ('garden_tomato', 'wild_celery'): 8, ('garden_tomato', 'garden_onion'): 2, ('garden_tomato', 'vinegar'): 1, ('garden_tomato', 'chicken'): 8, ('garden_tomato', 'wild_carrot'): 0, ('garden_tomato', 'pepper'): 38, ('garden_tomato', 'garlic'): 1, ('garden_tomato', 'cattle__beef_veal_'): 817, ('garden_tomato', 'grape_wine'): 10, ('garden_tomato', 'potato'): 42, ('garden_tomato', 'tallow'): 2, ('sweet_bay', 'common_thyme'): 0, ('sweet_bay', 'wild_celery'): 0, ('sweet_bay', 'garden_onion'): 0, ('sweet_bay', 'vinegar'): 0, ('sweet_bay', 'chicken'): 0, ('sweet_bay', 'wild_carrot'): 0, ('sweet_bay', 'pepper'): 0, ('sweet_bay', 'garlic'): 0, ('sweet_bay', 'cattle__beef_veal_'): 3, ('sweet_bay', 'grape_wine'): 0, ('sweet_bay', 'potato'): 2, ('sweet_bay', 'tallow'): 0, ('common_thyme', 'wild_celery'): 3, ('common_thyme', 'garden_onion'): 1, ('common_thyme', 'vinegar'): 0, ('common_thyme', 'chicken'): 6, ('common_thyme', 'wild_carrot'): 1, ('common_thyme', 'pepper'): 21, ('common_thyme', 'garlic'): 1, ('common_thyme', 'cattle__beef_veal_'): 748, ('common_thyme', 'grape_wine'): 2, ('common_thyme', 'potato'): 6, ('common_thyme', 'tallow'): 2, ('wild_celery', 'garden_onion'): 0, ('wild_celery', 'vinegar'): 1, ('wild_celery', 'chicken'): 1, ('wild_celery', 'wild_carrot'): 1, ('wild_celery', 'pepper'): 19, ('wild_celery', 'garlic'): 0, ('wild_celery', 'cattle__beef_veal_'): 39, ('wild_celery', 'grape_wine'): 10, ('wild_celery', 'potato'): 30, ('wild_celery', 'tallow'): 0, ('garden_onion', 'vinegar'): 0, ('garden_onion', 'chicken'): 6, ('garden_onion', 'wild_carrot'): 0, ('garden_onion', 'pepper'): 21, ('garden_onion', 'garlic'): 1, ('garden_onion', 'cattle__beef_veal_'): 751, ('garden_onion', 'grape_wine'): 0, ('garden_onion', 'potato'): 7, ('garden_onion', 'tallow'): 2, ('vinegar', 'chicken'): 1, ('vinegar', 'wild_carrot'): 0, ('vinegar', 'pepper'): 3, ('vinegar', 'garlic'): 0, ('vinegar', 'cattle__beef_veal_'): 1, ('vinegar', 'grape_wine'): 0, ('vinegar', 'potato'): 5, ('vinegar', 'tallow'): 0, ('chicken', 'wild_carrot'): 0, ('chicken', 'pepper'): 29, ('chicken', 'garlic'): 1, ('chicken', 'cattle__beef_veal_'): 785, ('chicken', 'grape_wine'): 10, ('chicken', 'potato'): 37, ('chicken', 'tallow'): 4, ('wild_carrot', 'pepper'): 1, ('wild_carrot', 'garlic'): 0, ('wild_carrot', 'cattle__beef_veal_'): 0, ('wild_carrot', 'grape_wine'): 0, ('wild_carrot', 'potato'): 0, ('wild_carrot', 'tallow'): 0, ('pepper', 'garlic'): 2, ('pepper', 'cattle__beef_veal_'): 882, ('pepper', 'grape_wine'): 10, ('pepper', 'potato'): 70, ('pepper', 'tallow'): 2, ('garlic', 'cattle__beef_veal_'): 812, ('garlic', 'grape_wine'): 0, ('garlic', 'potato'): 14, ('garlic', 'tallow'): 2, ('cattle__beef_veal_', 'grape_wine'): 10, ('cattle__beef_veal_', 'potato'): 85, ('cattle__beef_veal_', 'tallow'): 4, ('grape_wine', 'potato'): 18, ('grape_wine', 'tallow'): 0, ('potato', 'tallow'): 4}",45.733333333333334,16,Classic Beef Stew,"['oil', 'flour', 'tomato paste', 'bay leaf', 'thyme', 'celery', 'onion', 'vinegar', 'chicken broth', 'carrot', 'pepper', 'garlic', 'rib', 'wine', 'potato', 'beef']",1,0.0
376,{},{},0.0,0.0,"{('lemon', 'vinegar'): 2, ('lemon', 'swiss_cheese'): 0, ('lemon', 'pepper'): 13, ('lemon', 'asparagus'): 4, ('vinegar', 'swiss_cheese'): 0, ('vinegar', 'pepper'): 3, ('vinegar', 'asparagus'): 0, ('swiss_cheese', 'pepper'): 0, ('swiss_cheese', 'asparagus'): 0, ('pepper', 'asparagus'): 13}",3.5,5,Perfect Roasted Asparagus,"['lemon', 'vinegar', 'cheese', 'pepper', 'asparagus']",1,0.0
377,{},{},0.0,0.0,"{('lemon', 'swiss_cheese'): 0, ('lemon', 'garlic'): 0, ('lemon', 'asparagus'): 4, ('lemon', 'olive_oil'): 0, ('swiss_cheese', 'garlic'): 0, ('swiss_cheese', 'asparagus'): 0, ('swiss_cheese', 'olive_oil'): 0, ('garlic', 'asparagus'): 6, ('garlic', 'olive_oil'): 0, ('asparagus', 'olive_oil'): 0}",1.0,5,Oven-Roasted Asparagus,"['lemon', 'cheese', 'garlic', 'asparagus', 'olive oil']",1,0.0
378,{},{},0.0,0.0,"{('pepper', 'asparagus'): 13, ('pepper', 'olive_oil'): 0, ('asparagus', 'olive_oil'): 0}",4.333333333333333,3,Roasted Asparagus,"['pepper', 'asparagus', 'olive oil']",1,0.0
379,{},{},0.0,0.0,"{('lemon', 'pepper'): 13, ('lemon', 'asparagus'): 4, ('lemon', 'olive_oil'): 0, ('pepper', 'asparagus'): 13, ('pepper', 'olive_oil'): 0, ('asparagus', 'olive_oil'): 0}",5.0,4,How to Cook Asparagus,"['lemon', 'pepper', 'asparagus', 'olive oil']",1,0.0
380,{},{},0.0,0.0,"{('corn_oil', 'fenugreek'): 0, ('corn_oil', 'garden_tomato'): 0, ('corn_oil', 'chili'): 0, ('corn_oil', 'common_pea'): 0, ('corn_oil', 'garden_onion'): 0, ('corn_oil', 'wild_carrot'): 0, ('corn_oil', 'chickpea'): 0, ('corn_oil', 'grass_pea'): 0, ('corn_oil', 'coconut'): 0, ('corn_oil', 'turmeric'): 0, ('corn_oil', 'cumin'): 0, ('fenugreek', 'garden_tomato'): 6, ('fenugreek', 'chili'): 1, ('fenugreek', 'common_pea'): 7, ('fenugreek', 'garden_onion'): 0, ('fenugreek', 'wild_carrot'): 0, ('fenugreek', 'chickpea'): 1, ('fenugreek', 'grass_pea'): 0, ('fenugreek', 'coconut'): 0, ('fenugreek', 'turmeric'): 0, ('fenugreek', 'cumin'): 1, ('garden_tomato', 'chili'): 4, ('garden_tomato', 'common_pea'): 24, ('garden_tomato', 'garden_onion'): 2, ('garden_tomato', 'wild_carrot'): 0, ('garden_tomato', 'chickpea'): 6, ('garden_tomato', 'grass_pea'): 0, ('garden_tomato', 'coconut'): 1, ('garden_tomato', 'turmeric'): 0, ('garden_tomato', 'cumin'): 1, ('chili', 'common_pea'): 13, ('chili', 'garden_onion'): 1, ('chili', 'wild_carrot'): 0, ('chili', 'chickpea'): 6, ('chili', 'grass_pea'): 0, ('chili', 'coconut'): 3, ('chili', 'turmeric'): 1, ('chili', 'cumin'): 1, ('common_pea', 'garden_onion'): 1, ('common_pea', 'wild_carrot'): 0, ('common_pea', 'chickpea'): 6, ('common_pea', 'grass_pea'): 0, ('common_pea', 'coconut'): 0, ('common_pea', 'turmeric'): 0, ('common_pea', 'cumin'): 1, ('garden_onion', 'wild_carrot'): 0, ('garden_onion', 'chickpea'): 5, ('garden_onion', 'grass_pea'): 0, ('garden_onion', 'coconut'): 1, ('garden_onion', 'turmeric'): 0, ('garden_onion', 'cumin'): 0, ('wild_carrot', 'chickpea'): 0, ('wild_carrot', 'grass_pea'): 0, ('wild_carrot', 'coconut'): 0, ('wild_carrot', 'turmeric'): 0, ('wild_carrot', 'cumin'): 0, ('chickpea', 'grass_pea'): 0, ('chickpea', 'chickpea'): 7, ('chickpea', 'coconut'): 0, ('chickpea', 'turmeric'): 0, ('chickpea', 'cumin'): 1, ('grass_pea', 'chickpea'): 0, ('grass_pea', 'coconut'): 0, ('grass_pea', 'turmeric'): 0, ('grass_pea', 'cumin'): 0, ('coconut', 'turmeric'): 1, ('coconut', 'cumin'): 0, ('turmeric', 'cumin'): 0}",1.6282051282051282,13,Grass Pea Kooto,"['oil', 'fenugreek', 'tomato', 'chili', 'pea', 'onion', 'carrot', 'dal', 'grass pea', 'chana', 'coconut', 'turmeric', 'cumin']",1,0.0
381,{},{},0.0,0.0,"{('common_sage', 'sweet_bay'): 0, ('common_sage', 'garden_tomato'): 0, ('common_sage', 'garlic'): 0, ('common_sage', 'olive_oil'): 0, ('sweet_bay', 'garden_tomato'): 0, ('sweet_bay', 'garlic'): 0, ('sweet_bay', 'olive_oil'): 0, ('garden_tomato', 'garlic'): 1, ('garden_tomato', 'olive_oil'): 0, ('garlic', 'olive_oil'): 0}",0.1,5,Zuppa di cicerchie (Grass Pea Soup),"['sage', 'bay leaf', 'tomato', 'garlic', 'olive oil']",1,0.0
382,{},{},0.0,0.0,"{('ginger', 'chili'): 0, ('ginger', 'corn_oil'): 0, ('ginger', 'lentils'): 0, ('ginger', 'common_pea'): 7, ('ginger', 'garden_onion'): 0, ('ginger', 'grass_pea'): 0, ('ginger', 'sugar_apple'): 0, ('ginger', 'rice'): 1, ('ginger', 'turmeric'): 0, ('chili', 'corn_oil'): 0, ('chili', 'lentils'): 4, ('chili', 'common_pea'): 13, ('chili', 'garden_onion'): 1, ('chili', 'grass_pea'): 0, ('chili', 'sugar_apple'): 1, ('chili', 'rice'): 34, ('chili', 'turmeric'): 1, ('corn_oil', 'lentils'): 0, ('corn_oil', 'common_pea'): 0, ('corn_oil', 'garden_onion'): 0, ('corn_oil', 'grass_pea'): 0, ('corn_oil', 'sugar_apple'): 0, ('corn_oil', 'rice'): 0, ('corn_oil', 'turmeric'): 0, ('lentils', 'common_pea'): 18, ('lentils', 'garden_onion'): 1, ('lentils', 'grass_pea'): 0, ('lentils', 'sugar_apple'): 2, ('lentils', 'rice'): 35, ('lentils', 'turmeric'): 0, ('common_pea', 'garden_onion'): 1, ('common_pea', 'grass_pea'): 0, ('common_pea', 'sugar_apple'): 2, ('common_pea', 'rice'): 36, ('common_pea', 'turmeric'): 0, ('garden_onion', 'grass_pea'): 0, ('garden_onion', 'sugar_apple'): 0, ('garden_onion', 'rice'): 27, ('garden_onion', 'turmeric'): 0, ('grass_pea', 'sugar_apple'): 0, ('grass_pea', 'rice'): 0, ('grass_pea', 'turmeric'): 0, ('sugar_apple', 'rice'): 8, ('sugar_apple', 'turmeric'): 0, ('rice', 'turmeric'): 0}",4.266666666666667,10,Sauted grass pea leaves,"['ginger', 'chilli', 'oil', 'lentil', 'pea', 'onion', 'grass pea leaf', 'sugar', 'rice', 'turmeric']",1,0.0
383,{},{},0.0,0.0,"{('chinese_broccoli', 'lemon'): 4, ('chinese_broccoli', 'parmesan_cheese'): 0, ('chinese_broccoli', 'pepper'): 8, ('chinese_broccoli', 'garlic'): 0, ('chinese_broccoli', 'olive_oil'): 0, ('chinese_broccoli', 'coconut'): 0, ('lemon', 'parmesan_cheese'): 0, ('lemon', 'pepper'): 13, ('lemon', 'garlic'): 0, ('lemon', 'olive_oil'): 0, ('lemon', 'coconut'): 1, ('parmesan_cheese', 'pepper'): 0, ('parmesan_cheese', 'garlic'): 0, ('parmesan_cheese', 'olive_oil'): 0, ('parmesan_cheese', 'parmesan_cheese'): 1, ('parmesan_cheese', 'coconut'): 0, ('pepper', 'garlic'): 2, ('pepper', 'olive_oil'): 0, ('pepper', 'parmesan_cheese'): 0, ('pepper', 'coconut'): 3, ('garlic', 'olive_oil'): 0, ('garlic', 'parmesan_cheese'): 0, ('garlic', 'coconut'): 0, ('olive_oil', 'parmesan_cheese'): 0, ('olive_oil', 'coconut'): 0}",1.1428571428571428,8,"Seriously, The Best Broccoli of Your Life","['broccoli', 'lemon', 'parmesan cheese', 'pepper', 'garlic', 'olive oil', 'parmesan', 'coconut']",1,0.0
